x-axis,F1
-4.550000E-03,-10.060873E-03
-4.546600E-03,-77.642740E-03
-4.543200E-03,-80.358401E-03
-4.539800E-03,-68.455907E-03
-4.536400E-03,-19.247706E-03
-4.533000E-03,-80.358401E-03
-4.529600E-03,-80.358401E-03
-4.526200E-03,-80.358401E-03
-4.522800E-03,-48.484015E-03
-4.519400E-03,-80.358401E-03
-4.516000E-03,-17.292367E-03
-4.512600E-03,-70.411247E-03
-4.509200E-03,-36.135E-06
-4.505800E-03,-80.358401E-03
-4.502400E-03,-80.358401E-03
-4.499000E-03,-80.358401E-03
-4.495600E-03,-134.082434E-03
-4.492200E-03,-80.358401E-03
-4.488800E-03,-80.358401E-03
-4.485400E-03,-80.358401E-03
-4.482000E-03,-24.523860E-03
-4.478600E-03,-63.179753E-03
-4.475200E-03,-150.811096E-03
-4.471800E-03,-80.358401E-03
-4.468400E-03,-75.609817E-03
-4.465000E-03,-80.358401E-03
-4.461600E-03,-80.358401E-03
-4.458200E-03,-107.329035E-03
-4.454800E-03,-46.373508E-03
-4.451400E-03,-41.330106E-03
-4.448000E-03,-36.135E-06
-4.444600E-03,-80.358401E-03
-4.441200E-03,-80.358401E-03
-4.437800E-03,-141.096694E-03
-4.434400E-03,-80.358401E-03
-4.431000E-03,-80.358401E-03
-4.427600E-03,-12.171381E-03
-4.424200E-03,-60.914079E-03
-4.420800E-03,-80.358401E-03
-4.417400E-03,-80.358401E-03
-4.414000E-03,-80.358401E-03
-4.410600E-03,-48.716767E-03
-4.407200E-03,-160.680667E-03
-4.403800E-03,-126.633707E-03
-4.400400E-03,-9.750538E-03
-4.397000E-03,-2.441461E-03
-4.393600E-03,-80.358401E-03
-4.390200E-03,-36.135E-06
-4.386800E-03,-160.680667E-03
-4.383400E-03,-80.358401E-03
-4.380000E-03,-80.358401E-03
-4.376600E-03,-38.909263E-03
-4.373200E-03,-31.600186E-03
-4.369800E-03,-136.425693E-03
-4.366400E-03,-80.358401E-03
-4.363000E-03,-80.358401E-03
-4.359600E-03,-2.363877E-03
-4.356200E-03,-85.339737E-03
-4.352800E-03,-80.358401E-03
-4.349400E-03,-36.135E-06
-4.346000E-03,-26.944703E-03
-4.342600E-03,-68.471424E-03
-4.339200E-03,-77.627223E-03
-4.335800E-03,-80.358401E-03
-4.332400E-03,-112.325888E-03
-4.329000E-03,-33.772760E-03
-4.325600E-03,-9.595370E-03
-4.322200E-03,-78.108243E-03
-4.318800E-03,-85.417320E-03
-4.315400E-03,-148.312670E-03
-4.312000E-03,-60.681327E-03
-4.308600E-03,-80.358401E-03
-4.305200E-03,-160.680667E-03
-4.301800E-03,-80.358401E-03
-4.298400E-03,-129.271784E-03
-4.295000E-03,-112.481055E-03
-4.291600E-03,-143.889938E-03
-4.288200E-03,-36.135E-06
-4.284800E-03,-2.208709E-03
-4.281400E-03,-80.358401E-03
-4.278000E-03,-67.912821E-03
-4.274600E-03,-80.358401E-03
-4.271200E-03,-80.358401E-03
-4.267800E-03,-114.731213E-03
-4.264400E-03,-38.676512E-03
-4.261000E-03,-31.367434E-03
-4.257600E-03,-136.658445E-03
-4.254200E-03,-97.071546E-03
-4.250800E-03,-18.844270E-03
-4.247400E-03,-82.453391E-03
-4.244000E-03,-75.144314E-03
-4.240600E-03,-148.157502E-03
-4.237200E-03,-19.868377E-03
-4.233800E-03,-80.358401E-03
-4.230400E-03,-45.908005E-03
-4.227000E-03,-80.358401E-03
-4.223600E-03,-31.289851E-03
-4.220200E-03,-112.791390E-03
-4.216800E-03,-63.722840E-03
-4.213400E-03,-80.358401E-03
-4.210000E-03,-78.340994E-03
-4.206600E-03,-80.358401E-03
-4.203200E-03,-36.135E-06
-4.199800E-03,-60.448576E-03
-4.196400E-03,-27.255038E-03
-4.193000E-03,-34.564115E-03
-4.189600E-03,-83.710249E-03
-4.186200E-03,-31.212267E-03
-4.182800E-03,-36.135E-06
-4.179400E-03,-63.800424E-03
-4.176000E-03,-71.109501E-03
-4.172600E-03,-1.975958E-03
-4.169200E-03,-36.135E-06
-4.165800E-03,-12.714467E-03
-4.162400E-03,-80.358401E-03
-4.159000E-03,-36.135E-06
-4.155600E-03,-80.358401E-03
-4.152200E-03,-80.358401E-03
-4.148800E-03,-49.259853E-03
-4.145400E-03,-80.358401E-03
-4.142000E-03,-80.358401E-03
-4.138600E-03,-9.207451E-03
-4.135200E-03,-80.358401E-03
-4.131800E-03,-74.911563E-03
-4.128400E-03,-80.358401E-03
-4.125000E-03,-20.101128E-03
-4.121600E-03,-27.410205E-03
-4.118200E-03,-34.719282E-03
-4.114800E-03,-38.366177E-03
-4.111400E-03,-80.358401E-03
-4.108000E-03,-80.358401E-03
-4.104600E-03,-80.358401E-03
-4.101200E-03,-71.264669E-03
-4.097800E-03,-1.820790E-03
-4.094400E-03,-80.358401E-03
-4.091000E-03,-12.869635E-03
-4.087600E-03,-20.178712E-03
-4.084200E-03,-27.487789E-03
-4.080800E-03,-45.597670E-03
-4.077400E-03,-122.428209E-03
-4.074000E-03,-30.979516E-03
-4.070600E-03,-23.670438E-03
-4.067200E-03,-80.358401E-03
-4.063800E-03,-80.358401E-03
-4.060400E-03,-78.651330E-03
-4.057000E-03,-5.638141E-03
-4.053600E-03,-80.358401E-03
-4.050200E-03,-80.358401E-03
-4.046800E-03,-107.887638E-03
-4.043400E-03,-45.520086E-03
-4.040000E-03,-80.358401E-03
-4.036600E-03,-49.492605E-03
-4.033200E-03,-36.135E-06
-4.029800E-03,-80.358401E-03
-4.026400E-03,-71.419836E-03
-4.023000E-03,-80.358401E-03
-4.019600E-03,-80.358401E-03
-4.016200E-03,-80.358401E-03
-4.012800E-03,-80.358401E-03
-4.009400E-03,-80.358401E-03
-4.006000E-03,-36.135E-06
-4.002600E-03,-80.358401E-03
-3.999200E-03,-30.824348E-03
-3.995800E-03,-80.358401E-03
-3.992400E-03,-80.358401E-03
-3.989000E-03,-80.358401E-03
-3.985600E-03,-1.588039E-03
-3.982200E-03,-36.135E-06
-3.978800E-03,-36.135E-06
-3.975400E-03,-80.358401E-03
-3.972000E-03,-80.358401E-03
-3.968600E-03,-35.029618E-03
-3.965200E-03,-80.358401E-03
-3.961800E-03,-36.135E-06
-3.958400E-03,-36.135E-06
-3.955000E-03,-64.265927E-03
-3.951600E-03,-80.358401E-03
-3.948200E-03,-80.358401E-03
-3.944800E-03,-80.358401E-03
-3.941400E-03,-80.358401E-03
-3.938000E-03,-36.135E-06
-3.934600E-03,-36.135E-06
-3.931200E-03,-80.358401E-03
-3.927800E-03,-80.358401E-03
-3.924400E-03,-49.725356E-03
-3.921000E-03,-80.358401E-03
-3.917600E-03,-64.343510E-03
-3.914200E-03,-71.652588E-03
-3.910800E-03,-78.961665E-03
-3.907400E-03,-80.358401E-03
-3.904000E-03,-67.136983E-03
-3.900600E-03,-140.150171E-03
-3.897200E-03,-80.358401E-03
-3.893800E-03,-36.135E-06
-3.890400E-03,-80.358401E-03
-3.887000E-03,-80.358401E-03
-3.883600E-03,-23.282519E-03
-3.880200E-03,-80.358401E-03
-3.876800E-03,-71.730171E-03
-3.873400E-03,-36.135E-06
-3.870000E-03,-36.135E-06
-3.866600E-03,-13.335137E-03
-3.863200E-03,-80.358401E-03
-3.859800E-03,-27.953292E-03
-3.856400E-03,-45.132167E-03
-3.853000E-03,-36.135E-06
-3.849600E-03,-36.135E-06
-3.846200E-03,-57.189601E-03
-3.842800E-03,-15.895858E-03
-3.839400E-03,-8.586781E-03
-3.836000E-03,-80.358401E-03
-3.832600E-03,-74.290892E-03
-3.829200E-03,-36.135E-06
-3.825800E-03,-59.672738E-03
-3.822400E-03,-52.363661E-03
-3.819000E-03,-35.339953E-03
-3.815600E-03,-42.649030E-03
-3.812200E-03,-30.436429E-03
-3.808800E-03,-80.358401E-03
-3.805400E-03,-80.358401E-03
-3.802000E-03,-80.358401E-03
-3.798600E-03,-80.358401E-03
-3.795200E-03,-6.181228E-03
-3.791800E-03,-13.490305E-03
-3.788400E-03,+59.522883E-03
-3.785000E-03,-80.358401E-03
-3.781600E-03,-44.977000E-03
-3.778200E-03,-36.135E-06
-3.774800E-03,-50.035691E-03
-3.771400E-03,-80.358401E-03
-3.768000E-03,-129.271556E-03
-3.764600E-03,-80.358401E-03
-3.761200E-03,-80.358401E-03
-3.757800E-03,-80.358401E-03
-3.754400E-03,-80.358401E-03
-3.751000E-03,-59.517570E-03
-3.747600E-03,-28.186043E-03
-3.744200E-03,-44.899416E-03
-3.740800E-03,-80.358401E-03
-3.737400E-03,-30.281261E-03
-3.734000E-03,-57.422352E-03
-3.730600E-03,-80.358401E-03
-3.727200E-03,-72.040506E-03
-3.723800E-03,-80.358401E-03
-3.720400E-03,-154.380407E-03
-3.717000E-03,-36.135E-06
-3.713600E-03,-80.358401E-03
-3.710200E-03,-80.358401E-03
-3.706800E-03,-80.358401E-03
-3.703400E-03,-37.512755E-03
-3.700000E-03,-50.190859E-03
-3.696600E-03,-22.894600E-03
-3.693200E-03,-64.809013E-03
-3.689800E-03,-8.276446E-03
-3.686400E-03,-81.289634E-03
-3.683000E-03,-80.358401E-03
-3.679600E-03,-13.723056E-03
-3.676200E-03,-139.684668E-03
-3.672800E-03,-36.135E-06
-3.669400E-03,-80.358401E-03
-3.666000E-03,-37.435171E-03
-3.662600E-03,-36.135E-06
-3.659200E-03,-80.358401E-03
-3.655800E-03,-80.358401E-03
-3.652400E-03,-80.358401E-03
-3.649000E-03,-79.504751E-03
-3.645600E-03,-73.902973E-03
-3.642200E-03,-66.593896E-03
-3.638800E-03,-80.358401E-03
-3.635400E-03,-132.298007E-03
-3.632000E-03,-124.988930E-03
-3.628600E-03,-36.135E-06
-3.625200E-03,-50.346026E-03
-3.621800E-03,-80.358401E-03
-3.618400E-03,-80.358401E-03
-3.615000E-03,-72.273258E-03
-3.611600E-03,-812.201E-06
-3.608200E-03,-80.358401E-03
-3.604800E-03,-80.358401E-03
-3.601400E-03,-80.358401E-03
-3.598000E-03,-51.898158E-03
-3.594600E-03,-124.911346E-03
-3.591200E-03,-80.358401E-03
-3.587800E-03,-80.358401E-03
-3.584400E-03,-80.358401E-03
-3.581000E-03,-15.352772E-03
-3.577600E-03,-80.358401E-03
-3.574200E-03,-79.659919E-03
-3.570800E-03,-6.646730E-03
-3.567400E-03,-80.358401E-03
-3.564000E-03,-80.358401E-03
-3.560600E-03,-36.135E-06
-3.557200E-03,-36.135E-06
-3.553800E-03,-80.358401E-03
-3.550400E-03,-80.358401E-03
-3.547000E-03,-36.135E-06
-3.543600E-03,-36.135E-06
-3.540200E-03,-80.358401E-03
-3.536800E-03,-80.358401E-03
-3.533400E-03,-6.724314E-03
-3.530000E-03,-80.358401E-03
-3.526600E-03,-21.342469E-03
-3.523200E-03,-80.358401E-03
-3.519800E-03,-80.358401E-03
-3.516400E-03,-80.358401E-03
-3.513000E-03,-80.358401E-03
-3.509600E-03,-22.506682E-03
-3.506200E-03,-15.197604E-03
-3.502800E-03,-36.135E-06
-3.499400E-03,-579.450E-06
-3.496000E-03,-6.801898E-03
-3.492600E-03,-80.358401E-03
-3.489200E-03,-101.742318E-03
-3.485800E-03,-28.729130E-03
-3.482400E-03,-80.358401E-03
-3.479000E-03,-43.347284E-03
-3.475600E-03,-80.358401E-03
-3.472200E-03,-80.358401E-03
-3.468800E-03,-80.358401E-03
-3.465400E-03,-36.135E-06
-3.462000E-03,-501.866E-06
-3.458600E-03,-73.515054E-03
-3.455200E-03,-80.358401E-03
-3.451800E-03,-21.497636E-03
-3.448400E-03,-28.806713E-03
-3.445000E-03,-80.358401E-03
-3.441600E-03,-43.424868E-03
-3.438200E-03,-80.358401E-03
-3.434800E-03,-58.043022E-03
-3.431400E-03,-80.358401E-03
-3.428000E-03,-80.358401E-03
-3.424600E-03,-424.282E-06
-3.421200E-03,-6.957066E-03
-3.417800E-03,-80.358401E-03
-3.414400E-03,-21.575220E-03
-3.411000E-03,-131.832505E-03
-3.407600E-03,-36.193374E-03
-3.404200E-03,-36.892085E-03
-3.400800E-03,-80.358401E-03
-3.397400E-03,-22.273930E-03
-3.394000E-03,-65.429683E-03
-3.390600E-03,-7.655776E-03
-3.387200E-03,-80.358401E-03
-3.383800E-03,-36.135E-06
-3.380400E-03,-80.358401E-03
-3.377000E-03,-58.741732E-03
-3.373600E-03,-36.135E-06
-3.370200E-03,-44.123578E-03
-3.366800E-03,-36.814501E-03
-3.363400E-03,-29.505424E-03
-3.360000E-03,-22.196346E-03
-3.356600E-03,-36.135E-06
-3.353200E-03,-80.358401E-03
-3.349800E-03,-80.358401E-03
-3.346400E-03,-80.358401E-03
-3.343000E-03,-14.421310E-03
-3.339600E-03,-80.358401E-03
-3.336200E-03,-80.358401E-03
-3.332800E-03,-5.104348729E+00
-3.329400E-03,-5.060338870E+00
-3.326000E-03,-5.111269431E+00
-3.322600E-03,-4.980016604E+00
-3.319200E-03,-4.994790154E+00
-3.315800E-03,-4.980016604E+00
-3.312400E-03,-4.899849734E+00
-3.309000E-03,-4.972862922E+00
-3.305600E-03,-4.899694338E+00
-3.302200E-03,-4.797600237E+00
-3.298800E-03,-4.716889368E+00
-3.295400E-03,-4.702659817E+00
-3.292000E-03,-4.615028474E+00
-3.288600E-03,-4.498083010E+00
-3.285200E-03,-4.534395189E+00
-3.281800E-03,-4.417760745E+00
-3.278400E-03,-4.330051590E+00
-3.275000E-03,-4.257116213E+00
-3.271600E-03,-4.169562682E+00
-3.268200E-03,-4.096471682E+00
-3.264800E-03,-4.016149417E+00
-3.261400E-03,-3.855504885E+00
-3.258000E-03,-3.775182620E+00
-3.254600E-03,-3.702091391E+00
-3.251200E-03,-3.614538088E+00
-3.247800E-03,-3.512288363E+00
-3.244400E-03,-3.388189674E+00
-3.241000E-03,-3.293249026E+00
-3.237600E-03,-3.132604723E+00
-3.234200E-03,-3.052282229E+00
-3.230800E-03,-2.971959963E+00
-3.227400E-03,-2.811315432E+00
-3.224000E-03,-2.730993167E+00
-3.220600E-03,-2.730993167E+00
-3.217200E-03,-2.533880605E+00
-3.213800E-03,-2.460867417E+00
-3.210400E-03,-2.329381838E+00
-3.207000E-03,-2.168737307E+00
-3.203600E-03,-2.088415042E+00
-3.200200E-03,-1.927847866E+00
-3.196800E-03,-1.847448245E+00
-3.193400E-03,-1.767125979E+00
-3.190000E-03,-1.606481448E+00
-3.186600E-03,-1.526159182E+00
-3.183200E-03,-1.365514651E+00
-3.179800E-03,-1.285192385E+00
-3.176400E-03,-1.227029647E+00
-3.173000E-03,-1.102775562E+00
-3.169600E-03,-912.507487E-03
-3.166200E-03,-876.426919E-03
-3.162800E-03,-803.258792E-03
-3.159400E-03,-708.008492E-03
-3.156000E-03,-511.515917E-03
-3.152600E-03,-401.647463E-03
-3.149200E-03,-270.394181E-03
-3.145800E-03,-241.002932E-03
-3.142400E-03,-116.671264E-03
-3.139000E-03,-51.354615E-03
-3.135600E-03,-36.135E-06
-3.132200E-03,+226.545030E-03
-3.128800E-03,+240.930662E-03
-3.125400E-03,+321.485450E-03
-3.122000E-03,+401.575193E-03
-3.118600E-03,+481.897458E-03
-3.115200E-03,+584.379479E-03
-3.111800E-03,+642.541990E-03
-3.108400E-03,+803.186521E-03
-3.105000E-03,+883.508787E-03
-3.101600E-03,+992.757254E-03
-3.098200E-03,+1.044153318E+00
-3.094800E-03,+1.124475583E+00
-3.091400E-03,+1.197798879E+00
-3.088000E-03,+1.205107956E+00
-3.084600E-03,+1.285120115E+00
-3.081200E-03,+1.365442380E+00
-3.077800E-03,+1.445764646E+00
-3.074400E-03,+1.526086912E+00
-3.071000E-03,+1.569553684E+00
-3.067600E-03,+1.562244607E+00
-3.064200E-03,+1.686731443E+00
-3.060800E-03,+1.665191902E+00
-3.057400E-03,+1.700961906E+00
-3.054000E-03,+1.833533201E+00
-3.050600E-03,+1.847375974E+00
-3.047200E-03,+1.847375974E+00
-3.043800E-03,+1.847375974E+00
-3.040400E-03,+1.927698240E+00
-3.037000E-03,+1.957322239E+00
-3.033600E-03,+1.964631317E+00
-3.030200E-03,+2.008020505E+00
-3.026800E-03,+2.008020505E+00
-3.023400E-03,+2.088342771E+00
-3.020000E-03,+2.088342771E+00
-3.016600E-03,+2.088342771E+00
-3.013200E-03,+2.088342771E+00
-3.009800E-03,+2.168665037E+00
-3.006400E-03,+2.168665037E+00
-3.003000E-03,+2.146272530E+00
-2.999600E-03,+2.168665037E+00
-2.996200E-03,+2.168665037E+00
-2.992800E-03,+2.168665037E+00
-2.989400E-03,+2.088342771E+00
-2.986000E-03,+2.168665037E+00
-2.982600E-03,+2.168665037E+00
-2.979200E-03,+2.088342771E+00
-2.975800E-03,+2.088342771E+00
-2.972400E-03,+2.015872441E+00
-2.969000E-03,+2.088342771E+00
-2.965600E-03,+2.030490595E+00
-2.962200E-03,+2.008020505E+00
-2.958800E-03,+2.008020505E+00
-2.955400E-03,+1.963623184E+00
-2.952000E-03,+2.008020505E+00
-2.948600E-03,+1.927698240E+00
-2.945200E-03,+1.927698240E+00
-2.941800E-03,+1.927698240E+00
-2.938400E-03,+1.847375974E+00
-2.935000E-03,+1.847375974E+00
-2.931600E-03,+1.767053708E+00
-2.928200E-03,+1.686731443E+00
-2.924800E-03,+1.686731443E+00
-2.921400E-03,+1.643575005E+00
-2.918000E-03,+1.642256537E+00
-2.914600E-03,+1.606409177E+00
-2.911200E-03,+1.526086912E+00
-2.907800E-03,+1.512166783E+00
-2.904400E-03,+1.445764646E+00
-2.901000E-03,+1.445764646E+00
-2.897600E-03,+1.373449484E+00
-2.894200E-03,+1.365442380E+00
-2.890800E-03,+1.285120115E+00
-2.887400E-03,+1.154409918E+00
-2.884000E-03,+1.204797849E+00
-2.880600E-03,+1.133258296E+00
-2.877200E-03,+1.072614017E+00
-2.873800E-03,+1.044153318E+00
-2.870400E-03,+963.831052E-03
-2.867000E-03,+890.042254E-03
-2.863600E-03,+962.279833E-03
-2.860200E-03,+883.508787E-03
-2.856800E-03,+803.186521E-03
-2.853400E-03,+722.864255E-03
-2.850000E-03,+722.864255E-03
-2.846600E-03,+642.541990E-03
-2.843200E-03,+597.911917E-03
-2.839800E-03,+562.219724E-03
-2.836400E-03,+380.501155E-03
-2.833000E-03,+387.810232E-03
-2.829600E-03,+401.575193E-03
-2.826200E-03,+240.930662E-03
-2.822800E-03,+176.932938E-03
-2.819400E-03,+240.930662E-03
-2.816000E-03,+183.388821E-03
-2.812600E-03,+160.608396E-03
-2.809200E-03,+42.887551E-03
-2.805800E-03,-44.743792E-03
-2.802400E-03,-36.135E-06
-2.799000E-03,-139.684212E-03
-2.795600E-03,-80.358401E-03
-2.792200E-03,-234.624632E-03
-2.788800E-03,-160.680667E-03
-2.785400E-03,-241.002932E-03
-2.782000E-03,-241.002932E-03
-2.778600E-03,-321.325198E-03
-2.775200E-03,-321.325198E-03
-2.771800E-03,-401.647463E-03
-2.768400E-03,-481.969729E-03
-2.765000E-03,-481.969729E-03
-2.761600E-03,-502.888600E-03
-2.758200E-03,-562.291995E-03
-2.754800E-03,-568.592711E-03
-2.751400E-03,-642.614260E-03
-2.748000E-03,-642.614260E-03
-2.744600E-03,-658.240776E-03
-2.741200E-03,-722.936526E-03
-2.737800E-03,-672.858930E-03
-2.734400E-03,-803.258792E-03
-2.731000E-03,-803.258792E-03
-2.727600E-03,-803.258792E-03
-2.724200E-03,-824.100078E-03
-2.720800E-03,-883.581057E-03
-2.717400E-03,-957.680191E-03
-2.714000E-03,-962.817378E-03
-2.710600E-03,-955.508301E-03
-2.707200E-03,-899.285157E-03
-2.703800E-03,-906.594234E-03
-2.700400E-03,-994.225577E-03
-2.697000E-03,-1.006594257E+00
-2.693600E-03,-1.044225588E+00
-2.690200E-03,-1.044225588E+00
-2.686800E-03,-1.044225588E+00
-2.683400E-03,-1.044225588E+00
-2.680000E-03,-1.044225588E+00
-2.676600E-03,-1.044225588E+00
-2.673200E-03,-963.903323E-03
-2.669800E-03,-1.108766171E+00
-2.666400E-03,-986.994083E-03
-2.663000E-03,-1.013825751E+00
-2.659600E-03,-1.044225588E+00
-2.656200E-03,-1.044225588E+00
-2.652800E-03,-963.903323E-03
-2.649400E-03,-1.044225588E+00
-2.646000E-03,-1.044225588E+00
-2.642600E-03,-1.038157624E+00
-2.639200E-03,-963.903323E-03
-2.635800E-03,-1.044225588E+00
-2.632400E-03,-963.903323E-03
-2.629000E-03,-963.903323E-03
-2.625600E-03,-963.903323E-03
-2.622200E-03,-963.903323E-03
-2.618800E-03,-963.903323E-03
-2.615400E-03,-911.498670E-03
-2.612000E-03,-883.581057E-03
-2.608600E-03,-896.880515E-03
-2.605200E-03,-957.912942E-03
-2.601800E-03,-883.581057E-03
-2.598400E-03,-883.581057E-03
-2.595000E-03,-883.581057E-03
-2.591600E-03,-860.335129E-03
-2.588200E-03,-853.026052E-03
-2.584800E-03,-803.258792E-03
-2.581400E-03,-803.258792E-03
-2.578000E-03,-698.294318E-03
-2.574600E-03,-722.936526E-03
-2.571200E-03,-790.036917E-03
-2.567800E-03,-722.936526E-03
-2.564400E-03,-644.010540E-03
-2.561000E-03,-651.319618E-03
-2.557600E-03,-642.614260E-03
-2.554200E-03,-642.614260E-03
-2.550800E-03,-592.924584E-03
-2.547400E-03,-562.291995E-03
-2.544000E-03,-517.041251E-03
-2.540600E-03,-562.291995E-03
-2.537200E-03,-481.969729E-03
-2.533800E-03,-481.969729E-03
-2.530400E-03,-481.969729E-03
-2.527000E-03,-403.121327E-03
-2.523600E-03,-410.430405E-03
-2.520200E-03,-401.647463E-03
-2.516800E-03,-401.647463E-03
-2.513400E-03,-321.325198E-03
-2.510000E-03,-363.628214E-03
-2.506600E-03,-321.325198E-03
-2.503200E-03,-241.002932E-03
-2.499800E-03,-261.378716E-03
-2.496400E-03,-241.002932E-03
-2.493000E-03,-241.002932E-03
-2.489600E-03,-160.680667E-03
-2.486200E-03,-160.680667E-03
-2.482800E-03,-144.511065E-03
-2.479400E-03,-160.680667E-03
-2.476000E-03,-129.892910E-03
-2.472600E-03,-80.358401E-03
-2.469200E-03,-80.358401E-03
-2.465800E-03,-27.643413E-03
-2.462400E-03,-36.135E-06
-2.459000E-03,-36.135E-06
-2.455600E-03,-68.998309E-03
-2.452200E-03,+80.286130E-03
-2.448800E-03,+80.286130E-03
-2.445400E-03,+80.286130E-03
-2.442000E-03,+103.842393E-03
-2.438600E-03,+160.608396E-03
-2.435200E-03,+160.608396E-03
-2.431800E-03,+160.608396E-03
-2.428400E-03,+160.608396E-03
-2.425000E-03,+160.608396E-03
-2.421600E-03,+240.930662E-03
-2.418200E-03,+246.533124E-03
-2.414800E-03,+240.930662E-03
-2.411400E-03,+240.930662E-03
-2.408000E-03,+304.928158E-03
-2.404600E-03,+297.619080E-03
-2.401200E-03,+271.873586E-03
-2.397800E-03,+240.930662E-03
-2.394400E-03,+321.252927E-03
-2.391000E-03,+268.382771E-03
-2.387600E-03,+321.252927E-03
-2.384200E-03,+266.598572E-03
-2.380800E-03,+321.252927E-03
-2.377400E-03,+399.790994E-03
-2.374000E-03,+330.346203E-03
-2.370600E-03,+385.172839E-03
-2.367200E-03,+401.575193E-03
-2.363800E-03,+339.534177E-03
-2.360400E-03,+363.245608E-03
-2.357000E-03,+366.891589E-03
-2.353600E-03,+374.200667E-03
-2.350200E-03,+401.575193E-03
-2.346800E-03,+334.009299E-03
-2.343400E-03,+401.575193E-03
-2.340000E-03,+401.575193E-03
-2.336600E-03,+401.575193E-03
-2.333200E-03,+337.732864E-03
-2.329800E-03,+321.252927E-03
-2.326400E-03,+352.351019E-03
